dataset,source_family,entity_unit,split_seed,base_model,model_seed,acquisition_strategy,adaptation_seed,budget,fit_domain,calibration_method,evaluation_split,schema_version,status,status_reason,actual_entities,positive_labels,negative_labels,n_eval,positive_eval,negative_eval,evaluation_prevalence,auroc,auprc,brier,log_loss,brier_skill_score,log_loss_skill_score,calibration_intercept,calibration_slope,abs_calibration_intercept,abs_calibration_slope_error,ece_15,fitted_calibrator_intercept,fitted_calibrator_slope,unique_input_scores,unique_output_scores,produced_exact_zero,produced_exact_one,single_class_calibration,stable_support_5_per_class,runtime_seconds,config_hash,data_hash,split_hash,sample_hash,commit,timestamp_utc
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,25,target,isotonic,target_final_test,stage2_v2,success,,25,11,14,50000,20062,29938,0.40123999999999999,0.88228800325511081,0.78733755874060918,0.13725183664557514,0.83772525178882995,0.42870402637997318,-0.24381777193719767,-0.28452326620459129,0.1923908574559591,0.28452326620459129,0.80760914254404093,0.073488309029659138,,,25,4,True,True,False,,0.10743887349963188,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,2da9322deaa62501fa9a585ecfe6aa00619b5e91f29c9194da777e2408163072,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:48.267125+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,25,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,25,11,14,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12677080731243914,0.39428003124082039,0.47233018107308811,0.41459027416197913,0.047862274758030426,0.97884786763454246,0.047862274758030426,0.021152132365457543,0.0076235366565755433,0.12327502339440739,1,25,25,False,False,False,,0.10023212060332298,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,2da9322deaa62501fa9a585ecfe6aa00619b5e91f29c9194da777e2408163072,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:48.374608+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,50,target,intercept_only_mle,target_final_test,stage2_v2,success,,50,22,28,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12794630725237183,0.39774974017119091,0.46743728929774309,0.4094386022721459,0.23390618086815007,0.97904385677475236,0.23390618086815007,0.020956143225247637,0.030173485637301382,-0.066270570149055838,,50,50,False,False,False,,0.10699074901640415,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,33013795d051563fbb2442afe8379bd3ab5fd7b3d1a4cf423c8cb1f89209280a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:48.512914+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,50,target,sigmoid,target_final_test,stage2_v2,success,,50,22,28,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12875589934189188,0.39979672747925915,0.46406744950309042,0.4063993251496425,0.25203451694835133,1.1761468388864247,0.25203451694835133,0.17614683888642468,0.032734535780564823,-0.070226544919287842,0.83252581447158647,50,50,False,False,False,True,0.10893858596682549,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,33013795d051563fbb2442afe8379bd3ab5fd7b3d1a4cf423c8cb1f89209280a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:48.619922+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,50,target,isotonic,target_final_test,stage2_v2,success,,50,22,28,50000,20062,29938,0.40123999999999999,0.88717382920348886,0.80832971015117894,0.13973377846644447,0.57896536915508934,0.41837321111603398,0.14037757134148454,0.40055335688001931,0.33168878951403369,0.40055335688001931,0.66831121048596631,0.073460799791598697,,,50,5,True,False,False,,0.10782854072749615,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,33013795d051563fbb2442afe8379bd3ab5fd7b3d1a4cf423c8cb1f89209280a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:48.728895+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,50,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,50,22,28,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12786489952716082,0.39751871970265223,0.46777614017778424,0.40978161134801661,0.22629083979685052,0.97904084788231527,0.22629083979685052,0.020959152117684732,0.029201307963557688,-0.058488808570380357,1,50,50,False,False,False,,0.10559210181236267,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,33013795d051563fbb2442afe8379bd3ab5fd7b3d1a4cf423c8cb1f89209280a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:48.836775+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,100,target,intercept_only_mle,target_final_test,stage2_v2,success,,100,39,61,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12830772000900578,0.39877075240580262,0.46593294766031157,0.40792264801379741,0.26497714050536536,0.97905792177361328,0.26497714050536536,0.020942078226386718,0.034136598935519527,-0.098022857446707273,,100,100,False,False,False,,0.10573098808526993,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f07d87ee51a18e68397735ca74bb992185663233db0e7c0191598b8582a71ed1,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:48.982752+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,100,target,sigmoid,target_final_test,stage2_v2,success,,100,39,61,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12840212002622908,0.39856101965047797,0.46554001776540166,0.40823405002522428,0.27063868334895436,1.0451741429951935,0.27063868334895436,0.045174142995193511,0.033407658203194683,-0.097011699822121295,0.93668216585106601,100,100,False,False,False,True,0.10691257007420063,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f07d87ee51a18e68397735ca74bb992185663233db0e7c0191598b8582a71ed1,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:49.088505+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,100,target,isotonic,target_final_test,stage2_v2,success,,100,39,61,50000,20062,29938,0.40123999999999999,0.88411121678185423,0.7996386037776787,0.13489149803464157,0.55859711369535459,0.43852868139197387,0.17061946517251969,0.36586457942307093,0.34029716707409746,0.36586457942307093,0.65970283292590248,0.047844686479863008,,,100,5,True,False,False,,0.10709288157522678,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f07d87ee51a18e68397735ca74bb992185663233db0e7c0191598b8582a71ed1,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:49.195474+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,100,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,100,39,61,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12821128061269563,0.39849894309577882,0.46633436625081548,0.40832621857546259,0.2570691846755544,0.97905406592144884,0.2570691846755544,0.020945934078551165,0.03312847117508462,-0.089941128369469645,1,100,100,False,False,False,,0.106089873239398,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f07d87ee51a18e68397735ca74bb992185663233db0e7c0191598b8582a71ed1,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:49.302606+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,250,target,intercept_only_mle,target_final_test,stage2_v2,success,,250,99,151,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12692912363240796,0.39479532916566751,0.47167120645848903,0.41382518236678911,0.10003805813430297,0.97902447135495529,0.10003805813430297,0.020975528645044705,0.013060779941358512,0.070352929406991366,,249,249,False,False,False,,0.10315275192260742,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,c0a5f40d7686ed2c5c6869e1fce0c561e7ca02967ea14686286e6577c6b1cdc8,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:49.449974+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,250,target,sigmoid,target_final_test,stage2_v2,success,,250,99,151,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12693170160198686,0.39478712326083426,0.47166047593803462,0.41383736613496924,0.10058834137391376,0.98135603285293449,0.10058834137391376,0.01864396714706551,0.013100959005497913,0.069615067350602369,0.9976225560013936,249,249,False,False,False,True,0.10682973079383373,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,c0a5f40d7686ed2c5c6869e1fce0c561e7ca02967ea14686286e6577c6b1cdc8,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:49.553141+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,250,target,isotonic,target_final_test,stage2_v2,success,,250,99,151,50000,20062,29938,0.40123999999999999,0.88740497516686867,0.8132489652183883,0.13018759405924255,0.54284023243764445,0.45810817458578923,0.19401459250907072,0.25447276354637505,0.32955806426458351,0.25447276354637505,0.67044193573541655,0.027041074561990643,,,249,10,True,True,False,,0.10748683288693428,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,c0a5f40d7686ed2c5c6869e1fce0c561e7ca02967ea14686286e6577c6b1cdc8,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:49.660031+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,250,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,250,99,151,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.1269160150728606,0.39475482965284953,0.47172576942443833,0.4138853142700476,0.096964291462313862,0.97902381266774585,0.096964291462313862,0.020976187332254148,0.012665459834092303,0.07350142710600098,1,249,249,False,False,False,,0.10326055437326431,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,c0a5f40d7686ed2c5c6869e1fce0c561e7ca02967ea14686286e6577c6b1cdc8,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:49.767566+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,500,target,intercept_only_mle,target_final_test,stage2_v2,success,,500,190,310,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12742139759169785,0.39624982129349867,0.46962216917247779,0.41166561614400177,0.1783802695591529,0.97904010775008865,0.1783802695591529,0.020959892249911349,0.023136381014811264,-0.010001829300866827,,498,498,False,False,False,,0.1031242161989212,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,b575286eebb132e96beeb5ebbd64530f37381d9ee9c7823553be1070799e48cb,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:49.913579+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,500,target,sigmoid,target_final_test,stage2_v2,success,,500,190,310,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12742432588098121,0.39655530917186438,0.4696099804840197,0.41121204111876375,0.17528118207945512,0.95074908347626919,0.17528118207945512,0.049250916523730814,0.023192934160875204,-0.0069068349379271957,1.0298000141869044,498,498,False,False,False,True,0.1067177802324295,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,b575286eebb132e96beeb5ebbd64530f37381d9ee9c7823553be1070799e48cb,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:50.016748+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,500,target,isotonic,target_final_test,stage2_v2,success,,500,190,310,50000,20062,29938,0.40123999999999999,0.89129621331731201,0.81682198235433934,0.12977956330089746,0.47464853671238294,0.45980655862969544,0.29526263637607675,0.16770799386296203,0.52005222327877043,0.16770799386296203,0.47994777672122957,0.026954645884439053,,,498,10,True,True,False,,0.10358098149299622,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,b575286eebb132e96beeb5ebbd64530f37381d9ee9c7823553be1070799e48cb,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:50.123531+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,23,500,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,500,190,310,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12740657685623755,0.39620700699776601,0.46968385888608377,0.41172918493557342,0.17656949384754828,0.97903981718502009,0.17656949384754828,0.020960182814979911,0.02290349966551572,-0.0081419507573945553,1,498,498,False,False,False,,0.10233720578253269,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,b575286eebb132e96beeb5ebbd64530f37381d9ee9c7823553be1070799e48cb,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:50.227131+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,25,target,intercept_only_mle,target_final_test,stage2_v2,success,,25,10,15,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.1282593187186884,0.39863438719781463,0.46613441281336254,0.40812511710352239,0.26103942422965493,0.979055978024437,0.26103942422965493,0.020944021975562999,0.03363465488650625,-0.093998579707891508,,25,25,False,False,False,,0.10578328743577003,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,2b0657e7b45819b8ffd0f9b94525aa02449c16f3685ac6adaf3af7fc688f12ee,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:50.482629+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,25,target,sigmoid,target_final_test,stage2_v2,success,,25,10,15,50000,20062,29938,0.40123999999999999,0.8979057807762334,0.84830402696218854,0.16432792517878506,1.1341102399274143,0.31600272679484387,-0.68387722435906895,-0.24619429291653466,0.18279727099823287,0.24619429291653466,0.81720272900176716,0.15335580127656506,2.239341850526718,6.8447845541439412,25,25,False,False,False,True,0.1184943001717329,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,2b0657e7b45819b8ffd0f9b94525aa02449c16f3685ac6adaf3af7fc688f12ee,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:50.588438+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,25,target,isotonic,target_final_test,stage2_v2,success,,25,10,15,50000,20062,29938,0.40123999999999999,0.85173399331602384,0.74635806977571706,0.16224339225987436,1.7782317980005622,0.32467937034699756,-1.6402407092945981,-0.31505252016869739,0.12993071343302162,0.31505252016869739,0.87006928656697835,0.14746071420193285,,,25,3,True,True,False,,0.11296437680721283,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,2b0657e7b45819b8ffd0f9b94525aa02449c16f3685ac6adaf3af7fc688f12ee,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:50.706969+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,25,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,25,10,15,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12788281805422538,0.3975696083519033,0.46770155624058252,0.4097060541098968,0.22798996143369271,0.97904150455763905,0.22798996143369271,0.020958495442360947,0.029418246210763391,-0.060225043091171777,1,25,25,False,False,False,,0.10492044128477573,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,2b0657e7b45819b8ffd0f9b94525aa02449c16f3685ac6adaf3af7fc688f12ee,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:50.819975+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,50,target,intercept_only_mle,target_final_test,stage2_v2,success,,50,19,31,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12942149717917753,0.40188887953466657,0.46129697026008099,0.40329298938794267,0.34299107247057059,0.97910595655670463,0.34299107247057059,0.020894043443295374,0.044060551194520951,-0.17776579542841006,,50,50,False,False,False,,0.10639403201639652,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,e0651ee505f46dee436f8737256a4e0e2fd8d624b96171b297710e16cc5b9766,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:50.964719+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,50,target,sigmoid,target_final_test,stage2_v2,success,,50,19,31,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.15601595873889926,0.83930859978391903,0.35060039103036023,-0.24616865770940954,0.16416943873346501,0.23917666846762387,0.16416943873346501,0.76082333153237613,0.13757730131767787,-0.11898020337862572,4.5702326604744821,50,50,False,False,False,True,0.12111771106719971,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,e0651ee505f46dee436f8737256a4e0e2fd8d624b96171b297710e16cc5b9766,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:51.071137+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,50,target,isotonic,target_final_test,stage2_v2,success,,50,19,31,50000,20062,29938,0.40123999999999999,0.84231222461488375,0.73559060855769798,0.170090523508166,1.9295515945697885,0.29201653248499182,-1.8649137173205865,-0.20900126885524817,0.12358798969421,0.20900126885524817,0.87641201030578997,0.16556034544430676,,,50,4,True,True,False,,0.11309545114636421,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,e0651ee505f46dee436f8737256a4e0e2fd8d624b96171b297710e16cc5b9766,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:51.192326+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,50,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,50,19,31,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12914004869679252,0.40110367541713449,0.46246846922648988,0.40445882607950612,0.32509741069904846,0.97909339908280391,0.32509741069904846,0.020906600917196094,0.041787984525915874,-0.15947310490413866,1,50,50,False,False,False,,0.10571100190281868,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,e0651ee505f46dee436f8737256a4e0e2fd8d624b96171b297710e16cc5b9766,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:51.305425+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,100,target,intercept_only_mle,target_final_test,stage2_v2,success,,100,40,60,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12693424412854151,0.39481109734221265,0.47164989294534754,0.41380177046870437,0.10120985818547851,0.97902472294245457,0.10120985818547851,0.020975277057545427,0.013211486449317564,0.069152562770765216,,100,100,False,False,False,,0.10351307690143585,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,6c6a719042f126f624f7ad9130fd35faa4e9bdb9950075377db0ce9883b3ce3c,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:51.451519+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,100,target,sigmoid,target_final_test,stage2_v2,success,,100,40,60,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.13307948793312177,0.4443786585840519,0.44607097809602636,0.34020602597785266,0.092837773394747899,0.55664607415260048,0.092837773394747899,0.44335392584739952,0.067948121455149474,0.13669706959216432,1.7591510820039593,100,100,False,False,False,True,0.11088743805885315,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,6c6a719042f126f624f7ad9130fd35faa4e9bdb9950075377db0ce9883b3ce3c,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:51.555033+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,100,target,isotonic,target_final_test,stage2_v2,success,,100,40,60,50000,20062,29938,0.40123999999999999,0.88444728832768871,0.79871050631432172,0.14793592784757839,0.71001857496302034,0.38423264854875794,-0.054204490146065876,-0.21444597436932894,0.240865987775679,0.21444597436932894,0.75913401222432098,0.11602208861307708,,,100,5,True,True,False,,0.1110336109995842,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,6c6a719042f126f624f7ad9130fd35faa4e9bdb9950075377db0ce9883b3ce3c,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:51.665986+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,100,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,100,40,60,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12690133383675312,0.39470922300395078,0.47178687848702683,0.41395302902533004,0.09338343810438314,0.97902304826558317,0.09338343810438314,0.020976951734416827,0.012204923857039888,0.07716897278974684,1,100,100,False,False,False,,0.10286563262343407,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,6c6a719042f126f624f7ad9130fd35faa4e9bdb9950075377db0ce9883b3ce3c,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:51.777068+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,24,250,target,intercept_only_mle,target_final_test,stage2_v2,success,,250,89,161,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12783343748865683,0.39742931118575131,0.46790709752129589,0.4099143611989331,0.22254306325048404,0.97904468141825041,0.22254306325048404,0.020955318581749593,0.028816162198934781,-0.055406685103295356,,250,250,False,False,False,,0.1029187273234129,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,a21be7d42799f8e465a78c2a8c7f6c2006ff879c04cab5aef658e47528095d4e,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:18:51.921018+00:00
