base_model,calibration_method,budget,metric,effect_column,left_out_dataset,estimate,retained_unit_count,source_file
logistic_regression,isotonic,500,log_loss,delta_log_loss,diabetes_readmission_patient_index,-0.016188554192457225,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,500,log_loss,delta_log_loss,nhanes_lead,-0.025754744978167377,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,acsfoodstamps_household,0.010763315194693587,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,acsincome_region,0.009892965314113631,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,brfss_diabetes,0.007488708220910658,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.009644737054892032,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,nhanes_lead,0.004693772093663347,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,acsfoodstamps_household,0.0030153401263487353,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,acsincome_region,0.00018804408420571017,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,brfss_diabetes,-0.00010613629042679346,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.00221264760449328,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,nhanes_lead,-0.003266271288629878,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,acsfoodstamps_household,-0.02183033457368088,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,acsincome_region,-0.022652108126037233,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,brfss_diabetes,-0.026060117525684677,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,diabetes_readmission_patient_index,-0.02374619218489008,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,nhanes_lead,-0.028285425827447683,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,acsfoodstamps_household,-0.3684968678651726,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,acsincome_region,-0.3856632518437719,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,brfss_diabetes,-0.4305814657152886,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,diabetes_readmission_patient_index,-0.39717868398401907,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,nhanes_lead,-0.4364129697879952,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,acsfoodstamps_household,0.0035969365831201236,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,acsincome_region,0.0005061185603253623,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,brfss_diabetes,3.4524245130881925e-05,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.0023871795523700626,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,nhanes_lead,-0.002407974682292209,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,acsfoodstamps_household,0.006752136063803035,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,acsincome_region,0.004371609028936085,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,brfss_diabetes,0.003894344199873074,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.006422916760682403,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,nhanes_lead,0.001205310566670524,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,acsfoodstamps_household,-0.0034742850203004147,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,acsincome_region,-0.0048987792992150475,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,brfss_diabetes,-0.0063133877553046,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,diabetes_readmission_patient_index,-0.0033666940208422966,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,nhanes_lead,-0.008834892490517998,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,acsfoodstamps_household,-0.22984593286311267,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,acsincome_region,-0.23731310841261472,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,brfss_diabetes,-0.2580138383504486,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,diabetes_readmission_patient_index,-0.25194888864899384,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,nhanes_lead,-0.2808934106024107,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,acsfoodstamps_household,0.007066418791094757,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,acsincome_region,0.004789895785259957,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,brfss_diabetes,0.004080894094264077,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.006708233887741617,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,nhanes_lead,0.0016294419494420828,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,acsfoodstamps_household,0.009384568399045605,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,acsincome_region,0.007184913193804168,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,brfss_diabetes,0.006311126172749093,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.0089594243002271,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,nhanes_lead,0.003928399288360314,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,acsfoodstamps_household,0.005196966966890839,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,acsincome_region,0.0036386679867985404,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,brfss_diabetes,0.002360211127525356,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.005301711418832681,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,nhanes_lead,-0.0003867702968726877,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,acsfoodstamps_household,-0.12470676533132742,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,acsincome_region,-0.12344134530541678,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,brfss_diabetes,-0.12971720005503434,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,diabetes_readmission_patient_index,-0.12759950816419552,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,nhanes_lead,-0.14676060413243025,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,acsfoodstamps_household,0.009286701441653129,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,acsincome_region,0.007129876357792494,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,brfss_diabetes,0.006275396287629225,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.008934441440176948,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,nhanes_lead,0.004040882946302733,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,acsfoodstamps_household,0.01062487967886823,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,acsincome_region,0.008436037241281134,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,brfss_diabetes,0.007602356625038463,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.01027726634719802,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,nhanes_lead,0.005148989970099445,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,acsfoodstamps_household,0.009388877782183756,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,acsincome_region,0.007609022947667885,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,brfss_diabetes,0.006421368654890295,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.009497732399394661,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,nhanes_lead,0.0038902945689771387,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,acsfoodstamps_household,-0.040607871368789954,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,acsincome_region,-0.041244382561703485,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,brfss_diabetes,-0.04751003370131565,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,diabetes_readmission_patient_index,-0.04547900753425613,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,nhanes_lead,-0.05644380364940783,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,acsfoodstamps_household,0.010547211853566489,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,acsincome_region,0.00836769016234877,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,brfss_diabetes,0.007513256904896591,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.010210144057972083,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,nhanes_lead,0.005172619543329197,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,acsfoodstamps_household,0.011249585564815315,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,acsincome_region,0.009116127526603481,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,brfss_diabetes,0.008213179747766673,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.01092730895647458,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,nhanes_lead,0.005437979267319447,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,acsfoodstamps_household,0.01129286589119399,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,acsincome_region,0.00941984624179661,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,brfss_diabetes,0.008260670839012833,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.011347730086962823,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,nhanes_lead,0.0051032095367722075,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,acsfoodstamps_household,-0.013303952745274097,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,acsincome_region,-0.013960306594663043,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,brfss_diabetes,-0.017626630031619243,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,diabetes_readmission_patient_index,-0.015732264022088636,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,nhanes_lead,-0.025564581772134373,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,acsfoodstamps_household,0.01109197815711591,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,acsincome_region,0.008961223700890305,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,brfss_diabetes,0.00806326993879503,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,diabetes_readmission_patient_index,0.010770579325134488,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,nhanes_lead,0.00543255731602138,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.011854192065549883,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,acsincome_region,0.008786540837080933,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.00302831992368458,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,0.006790293910366108,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,nhanes_lead,-0.010428137358465166,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,-0.057631381414455826,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,acsincome_region,-0.05320676479964897,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,brfss_diabetes,-0.06528652711756339,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,-0.06751974616079334,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,nhanes_lead,-0.06984853924788095,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,-0.9957162055883243,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,acsincome_region,-0.9734576614445617,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,brfss_diabetes,-1.1068945794565834,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,-1.114113559391732,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,nhanes_lead,-1.0772529725878857,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.012227901241977132,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,acsincome_region,0.008620985852367867,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.0032820721771451185,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,0.0066886812307544044,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,nhanes_lead,-0.00856160421564225,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.020316328408879487,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,acsincome_region,0.018588301567778555,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.012605578896765078,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,0.017685830610560012,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,nhanes_lead,0.00048377859568294636,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,-0.00908000367952486,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,acsincome_region,-0.007610021442402473,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,brfss_diabetes,-0.01562950197325341,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,-0.013179575103299833,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,nhanes_lead,-0.022635843828361386,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,-0.612180683279584,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,acsincome_region,-0.6107437884447491,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,brfss_diabetes,-0.6545382166345506,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,-0.7007300781994179,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,nhanes_lead,-0.6578112658954469,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.02103943000425778,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,acsincome_region,0.019194221948960623,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.012524121692562458,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,0.01821130122612965,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,nhanes_lead,0.0016835425599100447,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.027377013501786392,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,acsincome_region,0.02533759204696781,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.018973059458119043,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,0.024830339386874213,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,nhanes_lead,0.007030554031636837,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.014752089865585717,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,acsincome_region,0.014759281930057901,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.007673895807223226,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,0.01294812945120159,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,nhanes_lead,-0.003116286705272061,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,-0.33045010909006356,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,acsincome_region,-0.31938970775464204,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,brfss_diabetes,-0.3460648702308775,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,-0.36616677710926504,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,nhanes_lead,-0.3485815689873176,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.027218945354288863,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,acsincome_region,0.025223527210893874,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.018621231912135536,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,0.02464307846121909,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,nhanes_lead,0.007262401403523997,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.03195163865884582,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,relative_log_loss,relative_delta_log_loss,acsincome_region,0.030139632813188627,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.023480486032521706,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,relative_log_loss,relative_delta_log_loss,diabetes_readmission_patient_index,0.029890734181662826,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,relative_log_loss,relative_delta_log_loss,nhanes_lead,0.010143734212724987,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,250,relative_log_loss,relative_delta_log_loss,acsfoodstamps_household,0.026860867516665374,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,250,relative_log_loss,relative_delta_log_loss,acsincome_region,0.025977799723465218,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,250,relative_log_loss,relative_delta_log_loss,brfss_diabetes,0.018915340856784608,4,results/stage2de/h3_leave_one_task_out.parquet
