base_model,calibration_method,budget,metric,effect_column,left_out_source_family,estimate,retained_unit_count,source_file
logistic_regression,sigmoid,50,log_loss,delta_log_loss,nhanes,-0.008672993382840555,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,50,log_loss,delta_log_loss,uci_diabetes,-0.0035421056133732587,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,50,log_loss,delta_log_loss,acs,-0.22490074593186637,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,50,log_loss,delta_log_loss,brfss,-0.2554650011813315,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,50,log_loss,delta_log_loss,nhanes,-0.2795125623001004,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,50,log_loss,delta_log_loss,uci_diabetes,-0.24606940662024568,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,acs,0.008700747906303522,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,brfss,0.00468439666223149,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,nhanes,0.0017620843064855747,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,uci_diabetes,0.007632327250256153,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,100,log_loss,delta_log_loss,acs,0.011021653494040351,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,100,log_loss,delta_log_loss,brfss,0.007161415759803118,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,100,log_loss,delta_log_loss,nhanes,0.004146084453170458,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,100,log_loss,delta_log_loss,uci_diabetes,0.009873630150825813,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,100,log_loss,delta_log_loss,acs,0.006420544052374781,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,100,log_loss,delta_log_loss,brfss,0.0026420318872620494,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,100,log_loss,delta_log_loss,nhanes,-0.0005398114861745462,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,100,log_loss,delta_log_loss,uci_diabetes,0.005724639356182393,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,100,log_loss,delta_log_loss,acs,-0.12253488789764622,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,100,log_loss,delta_log_loss,brfss,-0.13769312943313408,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,100,log_loss,delta_log_loss,nhanes,-0.15042446819718505,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,100,log_loss,delta_log_loss,uci_diabetes,-0.12933604421155423,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,acs,0.011007709132074378,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,brfss,0.0070309184683977205,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,nhanes,0.004289449314510992,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,uci_diabetes,0.009820766186411797,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,250,log_loss,delta_log_loss,acs,0.012890104817831228,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,250,log_loss,delta_log_loss,brfss,0.008964679696495887,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,250,log_loss,delta_log_loss,nhanes,0.005503046108965247,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,250,log_loss,delta_log_loss,uci_diabetes,0.011832638099525353,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,250,log_loss,delta_log_loss,acs,0.010962570637998168,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,250,log_loss,delta_log_loss,brfss,0.007063347871007024,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,250,log_loss,delta_log_loss,nhanes,0.004189778894230158,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,250,log_loss,delta_log_loss,uci_diabetes,0.010192422116512853,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,250,log_loss,delta_log_loss,acs,-0.03516246262071198,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,250,log_loss,delta_log_loss,brfss,-0.04527596057278135,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,250,log_loss,delta_log_loss,nhanes,-0.05717803337261027,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,250,log_loss,delta_log_loss,uci_diabetes,-0.038025154350568684,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,acs,0.012628924164566699,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,brfss,0.00872597957124352,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,nhanes,0.00547996432780352,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,uci_diabetes,0.011582736879900385,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,500,log_loss,delta_log_loss,acs,0.01359290943678286,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,500,log_loss,delta_log_loss,brfss,0.009799056410873919,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,500,log_loss,delta_log_loss,nhanes,0.005869839595811143,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,500,log_loss,delta_log_loss,uci_diabetes,0.01266957667062039,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,500,log_loss,delta_log_loss,acs,0.012647386934741137,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,500,log_loss,delta_log_loss,brfss,0.00873258211641259,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,500,log_loss,delta_log_loss,nhanes,0.005467169035279403,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,500,log_loss,delta_log_loss,uci_diabetes,0.01184277661204769,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,500,log_loss,delta_log_loss,acs,-0.006302139402998332,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,500,log_loss,delta_log_loss,brfss,-0.012622492000507501,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,500,log_loss,delta_log_loss,nhanes,-0.02315113755315444,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,500,log_loss,delta_log_loss,uci_diabetes,-0.010396216505540906,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,acs,0.013380541385651873,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,brfss,0.009594632007661271,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,nhanes,0.005868050504664856,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,uci_diabetes,0.012469337119636437,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,acs,0.0035899708687422427,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,brfss,0.0013128663411368878,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,nhanes,-0.0029006469898005586,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,25,log_loss,delta_log_loss,uci_diabetes,0.004404578201030319,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,acs,-0.018451864187043965,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,brfss,-0.02354372575481146,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,nhanes,-0.026510803490495467,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,25,log_loss,delta_log_loss,uci_diabetes,-0.020458491967085334,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,acs,-0.33276907987984355,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,brfss,-0.4041042876942654,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,nhanes,-0.4118796264578742,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,25,log_loss,delta_log_loss,uci_diabetes,-0.359567245385906,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,acs,0.004098478771709241,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,brfss,0.0014091410029200928,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,nhanes,-0.0018475242336440285,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,log_loss,delta_log_loss,uci_diabetes,0.004546014745905667,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,acs,0.007282887916997119,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,brfss,0.005059516788335138,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,nhanes,0.0014741386107317382,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,50,log_loss,delta_log_loss,uci_diabetes,0.008430946869414244,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,acs,-0.002201406230627164,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,brfss,-0.0050372136913563225,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,nhanes,-0.008399220004974187,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,50,log_loss,delta_log_loss,uci_diabetes,-0.001108288712073251,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,acs,-0.2035403287417763,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,brfss,-0.2361194190252229,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,nhanes,-0.26662551536117235,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,50,log_loss,delta_log_loss,uci_diabetes,-0.2280328194232832,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,acs,0.007716791265872121,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,brfss,0.005253773673987748,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,nhanes,0.0019851708142250893,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,log_loss,delta_log_loss,uci_diabetes,0.008756893398624468,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,acs,0.01016983167240427,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,brfss,0.007538345507503212,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,nhanes,0.004361376328318174,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,100,log_loss,delta_log_loss,uci_diabetes,0.01106940967747389,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,acs,0.006410584203860929,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,brfss,0.003667109071435151,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,nhanes,4.467172237759831e-06,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,100,log_loss,delta_log_loss,uci_diabetes,0.007589109459844918,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,acs,-0.11345567318619083,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,brfss,-0.12097986616840713,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,nhanes,-0.1437044049382684,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,100,log_loss,delta_log_loss,uci_diabetes,-0.11815627698062209,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,acs,0.009999670908075986,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,brfss,0.007422480758617872,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,nhanes,0.004443129636849216,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,log_loss,delta_log_loss,uci_diabetes,0.01096787429534817,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,acs,0.011384712606037387,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,brfss,0.00881391015932243,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,nhanes,0.005542754619403738,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,250,log_loss,delta_log_loss,uci_diabetes,0.012380456455535172,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,acs,0.010394768855430942,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,brfss,0.007624659908716909,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,nhanes,0.0042498944608327,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,250,log_loss,delta_log_loss,uci_diabetes,0.011726478234722731,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,acs,-0.032041305635500235,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,brfss,-0.040819847950258815,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,nhanes,-0.05273154121438171,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,250,log_loss,delta_log_loss,uci_diabetes,-0.038111813060846114,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,acs,0.01128289518051597,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,brfss,0.008690636376434585,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,nhanes,0.005569786561011393,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,log_loss,delta_log_loss,uci_diabetes,0.012286485913868573,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,acs,0.012172890434231897,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,brfss,0.009546654703641596,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,nhanes,0.0058463873963786285,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,intercept_only_mle,500,log_loss,delta_log_loss,uci_diabetes,0.013165493648585472,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,acs,0.012475508645407979,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,brfss,0.009681261675431355,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,nhanes,0.005471313272443855,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,sigmoid,500,log_loss,delta_log_loss,uci_diabetes,0.013797340672698008,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,acs,-0.007623100731323056,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,brfss,-0.012949101213523953,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,nhanes,-0.023533036867544127,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,isotonic,500,log_loss,delta_log_loss,uci_diabetes,-0.010423279867483143,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,acs,0.011964399664689249,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,brfss,0.009346625011078477,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,nhanes,0.005839008180713613,3,results/stage2de/h3_leave_one_family_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,500,log_loss,delta_log_loss,uci_diabetes,0.012956370859531089,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,acs,0.020843907410768973,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,brfss,0.011121178707261203,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,nhanes,-0.006820764335605123,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,25,relative_log_loss,relative_delta_log_loss,uci_diabetes,0.016137144022836575,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,acs,-0.043286542038692234,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,brfss,-0.05644314738604023,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,nhanes,-0.06252583022646364,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,25,relative_log_loss,relative_delta_log_loss,uci_diabetes,-0.0594207727770135,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,acs,-0.8697534965541523,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,brfss,-1.0328303578076727,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,nhanes,-0.9933082153160759,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,25,relative_log_loss,relative_delta_log_loss,uci_diabetes,-1.0424556643878709,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,acs,0.02037917069692591,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,brfss,0.010856008870222734,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,nhanes,-0.0049355596534937565,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,relative_log_loss,relative_delta_log_loss,uci_diabetes,0.015398154275035115,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,acs,0.02864623394232203,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,brfss,0.01951725248690344,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,nhanes,0.003354852085460597,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,50,relative_log_loss,relative_delta_log_loss,uci_diabetes,0.026290921438630016,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,acs,0.0004582818463775412,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,brfss,-0.009254370703342113,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,nhanes,-0.018596159843486084,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,50,relative_log_loss,relative_delta_log_loss,uci_diabetes,-0.005987801543404011,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,acs,-0.5518979514811947,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,brfss,-0.6093325925110401,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,nhanes,-0.6136966581922352,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,50,relative_log_loss,relative_delta_log_loss,uci_diabetes,-0.6709217412641965,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,acs,0.029427330127017686,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,brfss,0.01930372441495536,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,nhanes,0.004849618904752144,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,relative_log_loss,relative_delta_log_loss,uci_diabetes,0.026886630459711614,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,acs,0.03576995458987751,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,brfss,0.025924296834866762,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,nhanes,0.010000956266223819,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,100,relative_log_loss,relative_delta_log_loss,uci_diabetes,0.03373400340654032,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,acs,0.02367612561125937,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,brfss,0.01423373882379459,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,nhanes,-0.00015317119286579277,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,sigmoid,100,relative_log_loss,relative_delta_log_loss,uci_diabetes,0.021266050349099074,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,acs,-0.29623541140221893,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,brfss,-0.32442869381358513,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,nhanes,-0.3277842921555053,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,isotonic,100,relative_log_loss,relative_delta_log_loss,uci_diabetes,-0.3512312363181018,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,acs,0.035600235306223194,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,brfss,0.025466896145615422,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,nhanes,0.010321788800800034,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,relative_log_loss,relative_delta_log_loss,uci_diabetes,0.03349602487772683,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,250,relative_log_loss,relative_delta_log_loss,acs,0.04091961999639795,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,250,relative_log_loss,relative_delta_log_loss,brfss,0.03083275372507058,3,results/stage2de/h3_leave_one_family_out.parquet
logistic_regression,intercept_only_mle,250,relative_log_loss,relative_delta_log_loss,nhanes,0.013050417965341626,3,results/stage2de/h3_leave_one_family_out.parquet
